"","Latitude","Longitude","year","direction","T_final"
"918",38.58296514,-78.33008216,"year_2010","SE",26.02690870278
"919",38.58296514,-78.33008216,"year_2011","SE",25.64790899278
"920",38.58296514,-78.33008216,"year_2012","SE",25.50690824278
"921",38.58296514,-78.33008216,"year_2013","SE",23.24490911278
"922",38.58296514,-78.33008216,"year_2014","SE",22.62990934278
"923",38.58296514,-78.33008216,"year_2015","SE",23.17290861278
"924",38.58296514,-78.33008216,"year_2016","SE",24.54390890278
"925",38.58338,-78.36076,"year_2005","SE",22.2529507898
"926",38.58338,-78.36076,"year_2006","SE",22.0919495898
"927",38.58338,-78.36076,"year_2007.","SE",20.8899499198
"928",38.58338,-78.36076,"year_2008","SE",21.5519505798
"929",38.58338,-78.36076,"year_2009","SE",19.4999505298
"930",38.58338,-78.36076,"year_2010","SE",24.4039498598
"931",38.58338,-78.36076,"year_2011","SE",24.1259499798
"932",38.58338,-78.36076,"year_2012","SE",23.9419499698
"933",38.58338,-78.36076,"year_2013","SE",21.6919499698
"934",38.58338,-78.36076,"year_2014","SE",20.8859502098
"935",38.58338,-78.36076,"year_2015","SE",21.7039510098
"936",38.58338,-78.36076,"year_2016","SE",22.7169495898
"937",38.58446,-78.36684,"year_2005","SE",21.9594110498
"938",38.58446,-78.36684,"year_2006","SE",21.7984098498
"939",38.58446,-78.36684,"year_2007.","SE",20.5964101798
"940",38.58446,-78.36684,"year_2008","SE",21.2584108398
"941",38.58446,-78.36684,"year_2009","SE",19.2064107898
"942",38.58446,-78.36684,"year_2010","SE",24.1104101198
"943",38.58446,-78.36684,"year_2011","SE",23.8324102398
"944",38.58446,-78.36684,"year_2012","SE",23.6484102298
"945",38.58446,-78.36684,"year_2013","SE",21.3984102298
"946",38.58446,-78.36684,"year_2014","SE",20.5924104698
"947",38.58446,-78.36684,"year_2015","SE",21.4104112698
"948",38.58446,-78.36684,"year_2016","SE",22.4234098498
"949",38.5852,-78.35046,"year_2005","SW",24.478473111328
"950",38.5852,-78.35046,"year_2006","SW",24.439473551328
"951",38.5852,-78.35046,"year_2007.","SW",23.385472691328
"952",38.5852,-78.35046,"year_2008","SW",23.772473731328
"953",38.5852,-78.35046,"year_2009","SW",21.661473671328
"954",38.5852,-78.35046,"year_2010","SW",26.475472851328
"955",38.5852,-78.35046,"year_2011","SW",26.096473141328
"956",38.5852,-78.35046,"year_2012","SW",25.955472391328
"957",38.5852,-78.35046,"year_2013","SW",23.693473261328
"958",38.5852,-78.35046,"year_2014","SW",23.078473491328
"959",38.5852,-78.35046,"year_2015","SW",23.621472761328
"960",38.5852,-78.35046,"year_2016","SW",24.992473051328
"961",38.58554,-78.37705,"year_2005","SW",24.14582264464
"962",38.58554,-78.37705,"year_2006","SW",23.98482144464
"963",38.58554,-78.37705,"year_2007.","SW",22.78282177464
"964",38.58554,-78.37705,"year_2008","SW",23.44482243464
"965",38.58554,-78.37705,"year_2009","SW",21.39282238464
"966",38.58554,-78.37705,"year_2010","SW",26.29682171464
"967",38.58554,-78.37705,"year_2011","SW",26.01882183464
"968",38.58554,-78.37705,"year_2012","SW",25.83482182464
"969",38.58554,-78.37705,"year_2013","SW",23.58482182464
"970",38.58554,-78.37705,"year_2014","SW",22.77882206464
"971",38.58554,-78.37705,"year_2015","SW",23.59682286464
"972",38.58554,-78.37705,"year_2016","SW",24.60982144464
"973",38.58655,-78.3773,"year_2005","SW",23.98956911616
"974",38.58655,-78.3773,"year_2006","SW",23.82856791616
"975",38.58655,-78.3773,"year_2007.","SW",22.62656824616
"976",38.58655,-78.3773,"year_2008","SW",23.28856890616
"977",38.58655,-78.3773,"year_2009","SW",21.23656885616
"978",38.58655,-78.3773,"year_2010","SW",26.14056818616
"979",38.58655,-78.3773,"year_2011","SW",25.86256830616
"980",38.58655,-78.3773,"year_2012","SW",25.67856829616
"981",38.58655,-78.3773,"year_2013","SW",23.42856829616
"982",38.58655,-78.3773,"year_2014","SW",22.62256853616
"983",38.58655,-78.3773,"year_2015","SW",23.44056933616
"984",38.58655,-78.3773,"year_2016","SW",24.45356791616
"985",38.58705,-78.36455,"year_2005","SE",21.6481803794
"986",38.58705,-78.36455,"year_2006","SE",21.4871791794
"987",38.58705,-78.36455,"year_2007.","SE",20.2851795094
"988",38.58705,-78.36455,"year_2008","SE",20.9471801694
"989",38.58705,-78.36455,"year_2009","SE",18.8951801194
"990",38.58705,-78.36455,"year_2010","SE",23.7991794494
"991",38.58705,-78.36455,"year_2011","SE",23.5211795694
"992",38.58705,-78.36455,"year_2012","SE",23.3371795594
"993",38.58705,-78.36455,"year_2013","SE",21.0871795594
"994",38.58705,-78.36455,"year_2014","SE",20.2811797994
"995",38.58705,-78.36455,"year_2015","SE",21.0991805994
"996",38.58705,-78.36455,"year_2016","SE",22.1121791794
"997",38.58706,-78.36231,"year_2005","SE",21.6579018158
"998",38.58706,-78.36231,"year_2006","SE",21.4969006158
"999",38.58706,-78.36231,"year_2007.","SE",20.2949009458
"1000",38.58706,-78.36231,"year_2008","SE",20.9569016058
"1001",38.58706,-78.36231,"year_2009","SE",18.9049015558
"1002",38.58706,-78.36231,"year_2010","SE",23.8089008858
"1003",38.58706,-78.36231,"year_2011","SE",23.5309010058
"1004",38.58706,-78.36231,"year_2012","SE",23.3469009958
"1005",38.58706,-78.36231,"year_2013","SE",21.0969009958
"1006",38.58706,-78.36231,"year_2014","SE",20.2909012358
"1007",38.58706,-78.36231,"year_2015","SE",21.1089020358
"1008",38.58706,-78.36231,"year_2016","SE",22.1219006158
"1009",38.58783083,-78.33830078,"year_2005","SE",22.1648401278
"1010",38.58783083,-78.33830078,"year_2006","SE",22.1258405678
"1011",38.58783083,-78.33830078,"year_2007.","SE",21.0718397078
"1012",38.58783083,-78.33830078,"year_2008","SE",21.4588407478
"1013",38.58783083,-78.33830078,"year_2009","SE",19.3478406878
"1014",38.58783083,-78.33830078,"year_2010","SE",24.1618398678
"1015",38.58783083,-78.33830078,"year_2011","SE",23.7828401578
"1016",38.58783083,-78.33830078,"year_2012","SE",23.6418394078
"1017",38.58783083,-78.33830078,"year_2013","SE",21.3798402778
"1018",38.58783083,-78.33830078,"year_2014","SE",20.7648405078
"1019",38.58783083,-78.33830078,"year_2015","SE",21.3078397778
"1020",38.58783083,-78.33830078,"year_2016","SE",22.6788400678
"1021",38.58823,-78.37976,"year_2005","SW",23.88787784032
"1022",38.58823,-78.37976,"year_2006","SW",23.72687664032
"1023",38.58823,-78.37976,"year_2007.","SW",22.52487697032
"1024",38.58823,-78.37976,"year_2008","SW",23.18687763032
"1025",38.58823,-78.37976,"year_2009","SW",21.13487758032
"1026",38.58823,-78.37976,"year_2010","SW",26.03887691032
"1027",38.58823,-78.37976,"year_2011","SW",25.76087703032
"1028",38.58823,-78.37976,"year_2012","SW",25.57687702032
"1029",38.58823,-78.37976,"year_2013","SW",23.32687702032
"1030",38.58823,-78.37976,"year_2014","SW",22.52087726032
"1031",38.58823,-78.37976,"year_2015","SW",23.33887806032
"1032",38.58823,-78.37976,"year_2016","SW",24.35187664032
"1033",38.58827,-78.36372,"year_2005","SW",23.63853962336
"1034",38.58827,-78.36372,"year_2006","SW",23.47753842336
"1035",38.58827,-78.36372,"year_2007.","SW",22.27553875336
"1036",38.58827,-78.36372,"year_2008","SW",22.93753941336
"1037",38.58827,-78.36372,"year_2009","SW",20.88553936336
"1038",38.58827,-78.36372,"year_2010","SW",25.78953869336
"1039",38.58827,-78.36372,"year_2011","SW",25.51153881336
"1040",38.58827,-78.36372,"year_2012","SW",25.32753880336
"1041",38.58827,-78.36372,"year_2013","SW",23.07753880336
"1042",38.58827,-78.36372,"year_2014","SW",22.27153904336
"1043",38.58827,-78.36372,"year_2015","SW",23.08953984336
"1044",38.58827,-78.36372,"year_2016","SW",24.10253842336
"1045",38.58869,-78.37567,"year_2005","SE",21.5523961532
"1046",38.58869,-78.37567,"year_2006","SE",21.3913949532
"1047",38.58869,-78.37567,"year_2007.","SE",20.1893952832
"1048",38.58869,-78.37567,"year_2008","SE",20.8513959432
"1049",38.58869,-78.37567,"year_2009","SE",18.7993958932
"1050",38.58869,-78.37567,"year_2010","SE",23.7033952232
"1051",38.58869,-78.37567,"year_2011","SE",23.4253953432
"1052",38.58869,-78.37567,"year_2012","SE",23.2413953332
"1053",38.58869,-78.37567,"year_2013","SE",20.9913953332
"1054",38.58869,-78.37567,"year_2014","SE",20.1853955732
"1055",38.58869,-78.37567,"year_2015","SE",21.0033963732
"1056",38.58869,-78.37567,"year_2016","SE",22.0163949532
"1057",38.58909,-78.36829,"year_2005","SW",23.6440597752
"1058",38.58909,-78.36829,"year_2006","SW",23.4830585752
"1059",38.58909,-78.36829,"year_2007.","SW",22.2810589052
"1060",38.58909,-78.36829,"year_2008","SW",22.9430595652
"1061",38.58909,-78.36829,"year_2009","SW",20.8910595152
"1062",38.58909,-78.36829,"year_2010","SW",25.7950588452
"1063",38.58909,-78.36829,"year_2011","SW",25.5170589652
"1064",38.58909,-78.36829,"year_2012","SW",25.3330589552
"1065",38.58909,-78.36829,"year_2013","SW",23.0830589552
"1066",38.58909,-78.36829,"year_2014","SW",22.2770591952
"1067",38.58909,-78.36829,"year_2015","SW",23.0950599952
"1068",38.58909,-78.36829,"year_2016","SW",24.1080585752
"1069",38.59064,-78.3569,"year_2005","NE",22.46019855882
"1070",38.59064,-78.3569,"year_2006","NE",22.29919735882
"1071",38.59064,-78.3569,"year_2007.","NE",21.09719768882
"1072",38.59064,-78.3569,"year_2008","NE",21.75919834882
"1073",38.59064,-78.3569,"year_2009","NE",19.70719829882
"1074",38.59064,-78.3569,"year_2010","NE",24.61119762882
"1075",38.59064,-78.3569,"year_2011","NE",24.33319774882
"1076",38.59064,-78.3569,"year_2012","NE",24.14919773882
"1077",38.59064,-78.3569,"year_2013","NE",21.89919773882
"1078",38.59064,-78.3569,"year_2014","NE",21.09319797882
"1079",38.59064,-78.3569,"year_2015","NE",21.91119877882
"1080",38.59064,-78.3569,"year_2016","NE",22.92419735882
"1081",38.59065,-78.35056,"year_2005","NW",24.010091030864
"1082",38.59065,-78.35056,"year_2006","NW",23.971091470864
"1083",38.59065,-78.35056,"year_2007.","NW",22.917090610864
"1084",38.59065,-78.35056,"year_2008","NW",23.304091650864
"1085",38.59065,-78.35056,"year_2009","NW",21.193091590864
"1086",38.59065,-78.35056,"year_2010","NW",26.007090770864
"1087",38.59065,-78.35056,"year_2011","NW",25.628091060864
"1088",38.59065,-78.35056,"year_2012","NW",25.487090310864
"1089",38.59065,-78.35056,"year_2013","NW",23.225091180864
"1090",38.59065,-78.35056,"year_2014","NW",22.610091410864
"1091",38.59065,-78.35056,"year_2015","NW",23.153090680864
"1092",38.59065,-78.35056,"year_2016","NW",24.524090970864
"1093",38.59065,-78.33683,"year_2005","NE",22.16120796184
"1094",38.59065,-78.33683,"year_2006","NE",22.12220840184
"1095",38.59065,-78.33683,"year_2007.","NE",21.06820754184
"1096",38.59065,-78.33683,"year_2008","NE",21.45520858184
"1097",38.59065,-78.33683,"year_2009","NE",19.34420852184
"1098",38.59065,-78.33683,"year_2010","NE",24.15820770184
"1099",38.59065,-78.33683,"year_2011","NE",23.77920799184
"1100",38.59065,-78.33683,"year_2012","NE",23.63820724184
"1101",38.59065,-78.33683,"year_2013","NE",21.37620811184
"1102",38.59065,-78.33683,"year_2014","NE",20.76120834184
"1103",38.59065,-78.33683,"year_2015","NE",21.30420761184
"1104",38.59065,-78.33683,"year_2016","NE",22.67520790184
"1105",38.5912,-78.38737,"year_2005","SW",23.65932155824
"1106",38.5912,-78.38737,"year_2006","SW",23.49832035824
"1107",38.5912,-78.38737,"year_2007.","SW",22.29632068824
"1108",38.5912,-78.38737,"year_2008","SW",22.95832134824
"1109",38.5912,-78.38737,"year_2009","SW",20.90632129824
"1110",38.5912,-78.38737,"year_2010","SW",25.81032062824
"1111",38.5912,-78.38737,"year_2011","SW",25.53232074824
"1112",38.5912,-78.38737,"year_2012","SW",25.34832073824
"1113",38.5912,-78.38737,"year_2013","SW",23.09832073824
"1114",38.5912,-78.38737,"year_2014","SW",22.29232097824
"1115",38.5912,-78.38737,"year_2015","SW",23.11032177824
"1116",38.5912,-78.38737,"year_2016","SW",24.12332035824
"1117",38.59147,-78.35991,"year_2005","SE",21.9329698844
"1118",38.59147,-78.35991,"year_2006","SE",21.7719686844
"1119",38.59147,-78.35991,"year_2007.","SE",20.5699690144
"1120",38.59147,-78.35991,"year_2008","SE",21.2319696744
"1121",38.59147,-78.35991,"year_2009","SE",19.1799696244
"1122",38.59147,-78.35991,"year_2010","SE",24.0839689544
"1123",38.59147,-78.35991,"year_2011","SE",23.8059690744
"1124",38.59147,-78.35991,"year_2012","SE",23.6219690644
"1125",38.59147,-78.35991,"year_2013","SE",21.3719690644
"1126",38.59147,-78.35991,"year_2014","SE",20.5659693044
"1127",38.59147,-78.35991,"year_2015","SE",21.3839701044
"1128",38.59147,-78.35991,"year_2016","SE",22.3969686844
"1129",38.59153,-78.38924,"year_2005","SW",24.08127471728
"1130",38.59153,-78.38924,"year_2006","SW",23.92027351728
"1131",38.59153,-78.38924,"year_2007.","SW",22.71827384728
"1132",38.59153,-78.38924,"year_2008","SW",23.38027450728
"1133",38.59153,-78.38924,"year_2009","SW",21.32827445728
"1134",38.59153,-78.38924,"year_2010","SW",26.23227378728
"1135",38.59153,-78.38924,"year_2011","SW",25.95427390728
"1136",38.59153,-78.38924,"year_2012","SW",25.77027389728
"1137",38.59153,-78.38924,"year_2013","SW",23.52027389728
"1138",38.59153,-78.38924,"year_2014","SW",22.71427413728
"1139",38.59153,-78.38924,"year_2015","SW",23.53227493728
"1140",38.59153,-78.38924,"year_2016","SW",24.54527351728
"1141",38.59158,-78.38765,"year_2005","NW",23.22757510864
"1142",38.59158,-78.38765,"year_2006","NW",23.06657390864
"1143",38.59158,-78.38765,"year_2007.","NW",21.86457423864
"1144",38.59158,-78.38765,"year_2008","NW",22.52657489864
"1145",38.59158,-78.38765,"year_2009","NW",20.47457484864
"1146",38.59158,-78.38765,"year_2010","NW",25.37857417864
"1147",38.59158,-78.38765,"year_2011","NW",25.10057429864
"1148",38.59158,-78.38765,"year_2012","NW",24.91657428864
"1149",38.59158,-78.38765,"year_2013","NW",22.66657428864
"1150",38.59158,-78.38765,"year_2014","NW",21.86057452864
"1151",38.59158,-78.38765,"year_2015","NW",22.67857532864
"1152",38.59158,-78.38765,"year_2016","NW",23.69157390864
"1153",38.59238,-78.38966,"year_2005","NE",21.3656596518
"1154",38.59238,-78.38966,"year_2006","NE",21.2046584518
"1155",38.59238,-78.38966,"year_2007.","NE",20.0026587818
"1156",38.59238,-78.38966,"year_2008","NE",20.6646594418
"1157",38.59238,-78.38966,"year_2009","NE",18.6126593918
"1158",38.59238,-78.38966,"year_2010","NE",23.5166587218
"1159",38.59238,-78.38966,"year_2011","NE",23.2386588418
"1160",38.59238,-78.38966,"year_2012","NE",23.0546588318
"1161",38.59238,-78.38966,"year_2013","NE",20.8046588318
"1162",38.59238,-78.38966,"year_2014","NE",19.9986590718
"1163",38.59238,-78.38966,"year_2015","NE",20.8166598718
"1164",38.59238,-78.38966,"year_2016","NE",21.8296584518
"1165",38.5924076,-78.37105877,"year_2005","SW",23.46784352912
"1166",38.5924076,-78.37105877,"year_2006","SW",23.30684232912
"1167",38.5924076,-78.37105877,"year_2007.","SW",22.10484265912
"1168",38.5924076,-78.37105877,"year_2008","SW",22.76684331912
"1169",38.5924076,-78.37105877,"year_2009","SW",20.71484326912
"1170",38.5924076,-78.37105877,"year_2010","SW",25.61884259912
"1171",38.5924076,-78.37105877,"year_2011","SW",25.34084271912
"1172",38.5924076,-78.37105877,"year_2012","SW",25.15684270912
"1173",38.5924076,-78.37105877,"year_2013","SW",22.90684270912
"1174",38.5924076,-78.37105877,"year_2014","SW",22.10084294912
"1175",38.5924076,-78.37105877,"year_2015","SW",22.91884374912
"1176",38.5924076,-78.37105877,"year_2016","SW",23.93184232912
"1177",38.59314,-78.39236,"year_2005","NE",21.5648405376
"1178",38.59314,-78.39236,"year_2006","NE",21.4038393376
"1179",38.59314,-78.39236,"year_2007.","NE",20.2018396676
"1180",38.59314,-78.39236,"year_2008","NE",20.8638403276
"1181",38.59314,-78.39236,"year_2009","NE",18.8118402776
"1182",38.59314,-78.39236,"year_2010","NE",23.7158396076
"1183",38.59314,-78.39236,"year_2011","NE",23.4378397276
"1184",38.59314,-78.39236,"year_2012","NE",23.2538397176
"1185",38.59314,-78.39236,"year_2013","NE",21.0038397176
"1186",38.59314,-78.39236,"year_2014","NE",20.1978399576
"1187",38.59314,-78.39236,"year_2015","NE",21.0158407576
"1188",38.59314,-78.39236,"year_2016","NE",22.0288393376
"1189",38.59385,-78.37572,"year_2005","SW",23.61078476112
"1190",38.59385,-78.37572,"year_2006","SW",23.44978356112
"1191",38.59385,-78.37572,"year_2007.","SW",22.24778389112
"1192",38.59385,-78.37572,"year_2008","SW",22.90978455112
"1193",38.59385,-78.37572,"year_2009","SW",20.85778450112
"1194",38.59385,-78.37572,"year_2010","SW",25.76178383112
"1195",38.59385,-78.37572,"year_2011","SW",25.48378395112
"1196",38.59385,-78.37572,"year_2012","SW",25.29978394112
"1197",38.59385,-78.37572,"year_2013","SW",23.04978394112
"1198",38.59385,-78.37572,"year_2014","SW",22.24378418112
"1199",38.59385,-78.37572,"year_2015","SW",23.06178498112
"1200",38.59385,-78.37572,"year_2016","SW",24.07478356112
"1201",38.59478,-78.37366,"year_2005","SW",23.432585536
"1202",38.59478,-78.37366,"year_2006","SW",23.271584336
"1203",38.59478,-78.37366,"year_2007.","SW",22.069584666
"1204",38.59478,-78.37366,"year_2008","SW",22.731585326
"1205",38.59478,-78.37366,"year_2009","SW",20.679585276
"1206",38.59478,-78.37366,"year_2010","SW",25.583584606
"1207",38.59478,-78.37366,"year_2011","SW",25.305584726
"1208",38.59478,-78.37366,"year_2012","SW",25.121584716
"1209",38.59478,-78.37366,"year_2013","SW",22.871584716
"1210",38.59478,-78.37366,"year_2014","SW",22.065584956
"1211",38.59478,-78.37366,"year_2015","SW",22.883585756
"1212",38.59478,-78.37366,"year_2016","SW",23.896584336
"1213",38.59497,-78.38305,"year_2005","NW",23.64886792016
"1214",38.59497,-78.38305,"year_2006","NW",23.48786672016
"1215",38.59497,-78.38305,"year_2007.","NW",22.28586705016
"1216",38.59497,-78.38305,"year_2008","NW",22.94786771016
"1217",38.59497,-78.38305,"year_2009","NW",20.89586766016
"1218",38.59497,-78.38305,"year_2010","NW",25.79986699016
"1219",38.59497,-78.38305,"year_2011","NW",25.52186711016
"1220",38.59497,-78.38305,"year_2012","NW",25.33786710016
"1221",38.59497,-78.38305,"year_2013","NW",23.08786710016
"1222",38.59497,-78.38305,"year_2014","NW",22.28186734016
"1223",38.59497,-78.38305,"year_2015","NW",23.09986814016
"1224",38.59497,-78.38305,"year_2016","NW",24.11286672016
"1225",38.59507,-78.35886,"year_2005","NE",21.7637938584
"1226",38.59507,-78.35886,"year_2006","NE",21.6027926584
"1227",38.59507,-78.35886,"year_2007.","NE",20.4007929884
"1228",38.59507,-78.35886,"year_2008","NE",21.0627936484
"1229",38.59507,-78.35886,"year_2009","NE",19.0107935984
"1230",38.59507,-78.35886,"year_2010","NE",23.9147929284
"1231",38.59507,-78.35886,"year_2011","NE",23.6367930484
"1232",38.59507,-78.35886,"year_2012","NE",23.4527930384
"1233",38.59507,-78.35886,"year_2013","NE",21.2027930384
"1234",38.59507,-78.35886,"year_2014","NE",20.3967932784
"1235",38.59507,-78.35886,"year_2015","NE",21.2147940784
"1236",38.59507,-78.35886,"year_2016","NE",22.2277926584
"1237",38.59512,-78.37713,"year_2005","NW",23.27321784032
"1238",38.59512,-78.37713,"year_2006","NW",23.11221664032
"1239",38.59512,-78.37713,"year_2007.","NW",21.91021697032
"1240",38.59512,-78.37713,"year_2008","NW",22.57221763032
"1241",38.59512,-78.37713,"year_2009","NW",20.52021758032
"1242",38.59512,-78.37713,"year_2010","NW",25.42421691032
"1243",38.59512,-78.37713,"year_2011","NW",25.14621703032
"1244",38.59512,-78.37713,"year_2012","NW",24.96221702032
"1245",38.59512,-78.37713,"year_2013","NW",22.71221702032
"1246",38.59512,-78.37713,"year_2014","NW",21.90621726032
"1247",38.59512,-78.37713,"year_2015","NW",22.72421806032
"1248",38.59512,-78.37713,"year_2016","NW",23.73721664032
"1249",38.59596,-78.36028,"year_2005","NE",21.5544335592
"1250",38.59596,-78.36028,"year_2006","NE",21.3934323592
"1251",38.59596,-78.36028,"year_2007.","NE",20.1914326892
"1252",38.59596,-78.36028,"year_2008","NE",20.8534333492
"1253",38.59596,-78.36028,"year_2009","NE",18.8014332992
"1254",38.59596,-78.36028,"year_2010","NE",23.7054326292
"1255",38.59596,-78.36028,"year_2011","NE",23.4274327492
"1256",38.59596,-78.36028,"year_2012","NE",23.2434327392
"1257",38.59596,-78.36028,"year_2013","NE",20.9934327392
"1258",38.59596,-78.36028,"year_2014","NE",20.1874329792
"1259",38.59596,-78.36028,"year_2015","NE",21.0054337792
"1260",38.59596,-78.36028,"year_2016","NE",22.0184323592
"1261",38.59603,-78.36239,"year_2005","NE",21.6696054342
"1262",38.59603,-78.36239,"year_2006","NE",21.5086042342
"1263",38.59603,-78.36239,"year_2007.","NE",20.3066045642
"1264",38.59603,-78.36239,"year_2008","NE",20.9686052242
"1265",38.59603,-78.36239,"year_2009","NE",18.9166051742
"1266",38.59603,-78.36239,"year_2010","NE",23.8206045042
"1267",38.59603,-78.36239,"year_2011","NE",23.5426046242
"1268",38.59603,-78.36239,"year_2012","NE",23.3586046142
"1269",38.59603,-78.36239,"year_2013","NE",21.1086046142
"1270",38.59603,-78.36239,"year_2014","NE",20.3026048542
"1271",38.59603,-78.36239,"year_2015","NE",21.1206056542
"1272",38.59603,-78.36239,"year_2016","NE",22.1336042342
"1273",38.59663,-78.38232,"year_2005","NW",23.64843055792
"1274",38.59663,-78.38232,"year_2006","NW",23.48742935792
"1275",38.59663,-78.38232,"year_2007.","NW",22.28542968792
"1276",38.59663,-78.38232,"year_2008","NW",22.94743034792
"1277",38.59663,-78.38232,"year_2009","NW",20.89543029792
"1278",38.59663,-78.38232,"year_2010","NW",25.79942962792
"1279",38.59663,-78.38232,"year_2011","NW",25.52142974792
"1280",38.59663,-78.38232,"year_2012","NW",25.33742973792
"1281",38.59663,-78.38232,"year_2013","NW",23.08742973792
"1282",38.59663,-78.38232,"year_2014","NW",22.28142997792
"1283",38.59663,-78.38232,"year_2015","NW",23.09943077792
"1284",38.59663,-78.38232,"year_2016","NW",24.11242935792
"1285",38.59666,-78.37881,"year_2005","NW",23.59906880464
"1286",38.59666,-78.37881,"year_2006","NW",23.43806760464
"1287",38.59666,-78.37881,"year_2007.","NW",22.23606793464
"1288",38.59666,-78.37881,"year_2008","NW",22.89806859464
"1289",38.59666,-78.37881,"year_2009","NW",20.84606854464
"1290",38.59666,-78.37881,"year_2010","NW",25.75006787464
"1291",38.59666,-78.37881,"year_2011","NW",25.47206799464
"1292",38.59666,-78.37881,"year_2012","NW",25.28806798464
"1293",38.59666,-78.37881,"year_2013","NW",23.03806798464
"1294",38.59666,-78.37881,"year_2014","NW",22.23206822464
"1295",38.59666,-78.37881,"year_2015","NW",23.05006902464
"1296",38.59666,-78.37881,"year_2016","NW",24.06306760464
"1297",38.59698,-78.36071,"year_2005","NW",24.0582724928
"1298",38.59698,-78.36071,"year_2006","NW",23.8972712928
"1299",38.59698,-78.36071,"year_2007.","NW",22.6952716228
"1300",38.59698,-78.36071,"year_2008","NW",23.3572722828
"1301",38.59698,-78.36071,"year_2009","NW",21.3052722328
"1302",38.59698,-78.36071,"year_2010","NW",26.2092715628
"1303",38.59698,-78.36071,"year_2011","NW",25.9312716828
"1304",38.59698,-78.36071,"year_2012","NW",25.7472716728
"1305",38.59698,-78.36071,"year_2013","NW",23.4972716728
"1306",38.59698,-78.36071,"year_2014","NW",22.6912719128
"1307",38.59698,-78.36071,"year_2015","NW",23.5092727128
"1308",38.59698,-78.36071,"year_2016","NW",24.5222712928
"1309",38.59753,-78.36362,"year_2005","NE",21.6140980368
"1310",38.59753,-78.36362,"year_2006","NE",21.4530968368
"1311",38.59753,-78.36362,"year_2007.","NE",20.2510971668
"1312",38.59753,-78.36362,"year_2008","NE",20.9130978268
"1313",38.59753,-78.36362,"year_2009","NE",18.8610977768
"1314",38.59753,-78.36362,"year_2010","NE",23.7650971068
"1315",38.59753,-78.36362,"year_2011","NE",23.4870972268
"1316",38.59753,-78.36362,"year_2012","NE",23.3030972168
"1317",38.59753,-78.36362,"year_2013","NE",21.0530972168
"1318",38.59753,-78.36362,"year_2014","NE",20.2470974568
"1319",38.59753,-78.36362,"year_2015","NE",21.0650982568
"1320",38.59753,-78.36362,"year_2016","NE",22.0780968368
"1321",38.59763,-78.37928,"year_2005","NW",23.80221207952
"1322",38.59763,-78.37928,"year_2006","NW",23.64121087952
"1323",38.59763,-78.37928,"year_2007.","NW",22.43921120952
"1324",38.59763,-78.37928,"year_2008","NW",23.10121186952
"1325",38.59763,-78.37928,"year_2009","NW",21.04921181952
"1326",38.59763,-78.37928,"year_2010","NW",25.95321114952
"1327",38.59763,-78.37928,"year_2011","NW",25.67521126952
"1328",38.59763,-78.37928,"year_2012","NW",25.49121125952
"1329",38.59763,-78.37928,"year_2013","NW",23.24121125952
"1330",38.59763,-78.37928,"year_2014","NW",22.43521149952
"1331",38.59763,-78.37928,"year_2015","NW",23.25321229952
"1332",38.59763,-78.37928,"year_2016","NW",24.26621087952
"1333",38.5979,-78.36075,"year_2005","NW",24.574902843456
"1334",38.5979,-78.36075,"year_2006","NW",24.413901643456
"1335",38.5979,-78.36075,"year_2007.","NW",23.211901973456
"1336",38.5979,-78.36075,"year_2008","NW",23.873902633456
"1337",38.5979,-78.36075,"year_2009","NW",21.821902583456
"1338",38.5979,-78.36075,"year_2010","NW",26.725901913456
"1339",38.5979,-78.36075,"year_2011","NW",26.447902033456
"1340",38.5979,-78.36075,"year_2012","NW",26.263902023456
"1341",38.5979,-78.36075,"year_2013","NW",24.013902023456
"1342",38.5979,-78.36075,"year_2014","NW",23.207902263456
"1343",38.5979,-78.36075,"year_2015","NW",24.025903063456
"1344",38.5979,-78.36075,"year_2016","NW",25.038901643456
"1345",38.59806,-78.37938,"year_2005","NW",23.89717542016
"1346",38.59806,-78.37938,"year_2006","NW",23.73617422016
"1347",38.59806,-78.37938,"year_2007.","NW",22.53417455016
"1348",38.59806,-78.37938,"year_2008","NW",23.19617521016
"1349",38.59806,-78.37938,"year_2009","NW",21.14417516016
"1350",38.59806,-78.37938,"year_2010","NW",26.04817449016
"1351",38.59806,-78.37938,"year_2011","NW",25.77017461016
"1352",38.59806,-78.37938,"year_2012","NW",25.58617460016
"1353",38.59806,-78.37938,"year_2013","NW",23.33617460016
"1354",38.59806,-78.37938,"year_2014","NW",22.53017484016
"1355",38.59806,-78.37938,"year_2015","NW",23.34817564016
"1356",38.59806,-78.37938,"year_2016","NW",24.36117422016
"1357",38.59811,-78.36182,"year_2005","NE",22.19508615672
"1358",38.59811,-78.36182,"year_2006","NE",22.03408495672
"1359",38.59811,-78.36182,"year_2007.","NE",20.83208528672
"1360",38.59811,-78.36182,"year_2008","NE",21.49408594672
"1361",38.59811,-78.36182,"year_2009","NE",19.44208589672
"1362",38.59811,-78.36182,"year_2010","NE",24.34608522672
"1363",38.59811,-78.36182,"year_2011","NE",24.06808534672
"1364",38.59811,-78.36182,"year_2012","NE",23.88408533672
"1365",38.59811,-78.36182,"year_2013","NE",21.63408533672
"1366",38.59811,-78.36182,"year_2014","NE",20.82808557672
"1367",38.59811,-78.36182,"year_2015","NE",21.64608637672
