"","year","lwr_nrw","lwr","upr_nrw","upr","med","param_set","true_beta.survAloneS1","true_beta.survBothS1","true_beta.colEmptyS1","true_beta.colOccS1","true_beta.survAloneC1","true_beta.survBothC1","true_beta.colEmptyC1","true_beta.colOccC1"
"885",4,2.50603712735812e-05,6.86734219428318e-18,0.999999997823016,1,0.992532506625714,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"886",5,9.94848238155478e-06,2.45457019804293e-18,0.999999997773919,1,0.988596965607931,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"887",6,1.41830202387377e-05,1.67335829498451e-18,0.999999999027519,1,0.995120563884403,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"888",7,6.53267552142147e-06,7.39646037268889e-19,0.99999999857593,1,0.989000289773971,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"889",8,1.05472203019757e-05,7.8237932992147e-19,0.999999999450607,1,0.996622856787831,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"890",9,4.25165575820087e-06,1.95484716732796e-19,0.999999999277597,1,0.991397792008673,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"891",10,7.21645579743618e-06,2.2489406391605e-19,0.999999999642337,1,0.996459684853708,99,0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,0.13671875
"892",2,0.0015199682323485,5.40168169048635e-16,0.999999999954452,1,0.999821990268493,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"893",3,0.00612445338321345,6.26791510158509e-16,0.999999999991974,1,0.999964234133772,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"894",4,0.00828420938397004,6.21648610432701e-16,0.999999999996371,1,0.9999876473324,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"895",5,0.0070362936751506,2.45926515235221e-16,0.999999999997666,1,0.999989539178128,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"896",6,0.00614136821733361,1.92442001090509e-16,0.999999999998521,1,0.999993279513043,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"897",7,0.00472931456834072,1.03167456469461e-16,0.999999999998801,1,0.999992954961791,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"898",8,0.00634042376246549,8.6889894106936e-17,0.999999999999333,1,0.999996129897972,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"899",9,0.00381331612484358,3.58108645499364e-17,0.999999999999446,1,0.999995184494333,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"900",10,0.0046630998942071,3.76124333513856e-17,0.999999999999658,1,0.999997176354327,100,0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,0.63671875
"901",2,0.00176118883452164,5.90733301511686e-16,0.999999999936961,1,0.999815785578549,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"902",3,0.00236274732799327,7.74087114068724e-16,0.999999999976514,1,0.99989611644767,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"903",4,0.00354062876068764,6.84633421994506e-16,0.999999999991148,1,0.999957012322492,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"904",5,0.00226217148364623,5.11065299417936e-16,0.999999999993599,1,0.999960768748773,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"905",6,0.00301285184357595,3.63433971882279e-16,0.999999999996926,1,0.999979636570555,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"906",7,0.00143360618313313,1.49871077360733e-16,0.999999999996712,1,0.999967126339376,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"907",8,0.00284524032955828,1.56224053045988e-16,0.999999999998592,1,0.9999880657204,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"908",9,0.00127136814540214,6.86608155094745e-17,0.999999999998487,1,0.999979506888919,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"909",10,0.00187190690750632,5.05705907997522e-17,0.999999999999243,1,0.999989069125507,101,0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,0.76171875
"910",2,0.00167751435212626,5.2082890012247e-16,0.999999999937683,1,0.99980853225277,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"911",3,0.000843666512969818,1.10057184135805e-16,0.99999999991072,1,0.999609829918849,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"912",4,0.00138804662000795,1.73678812718769e-16,0.999999999954108,1,0.999852769128479,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"913",5,0.000669756942182937,4.50832866504494e-17,0.999999999962877,1,0.999826552772024,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"914",6,0.000888503888972019,4.50946686235559e-17,0.999999999979113,1,0.999912025939217,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"915",7,0.000439906428868726,1.89986042332584e-17,0.999999999978279,1,0.999861580000766,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"916",8,0.000781083064325579,2.02526079849708e-17,0.999999999990334,1,0.999942336481499,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"917",9,0.00032437090314721,5.41639744216748e-18,0.999999999988926,1,0.999904892426056,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"918",10,0.00056276546889985,8.31069124340214e-18,0.999999999994225,1,0.999950220067488,102,0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,0.26171875
"919",2,0.0152237371444927,6.80878429808748e-15,0.99999999999019,1,0.999976482944043,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"920",3,0.00537410033495672,1.38982884512381e-15,0.999999999989384,1,0.999959033576472,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"921",4,0.014882315147005,1.16264672125589e-15,0.999999999996925,1,0.999990761309187,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"922",5,0.00594550042624539,3.78816663095208e-16,0.999999999997038,1,0.999985378083857,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"923",6,0.0104665492168665,3.72368702534707e-16,0.999999999998779,1,0.999994820012944,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"924",7,0.00395708594985133,1.54614352508302e-16,0.999999999998389,1,0.999989167624648,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"925",8,0.0115904801058379,1.65170744445008e-16,0.999999999999487,1,0.999996967759693,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"926",9,0.00294995014356104,5.68375841049566e-17,0.999999999999234,1,0.999992523540361,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"927",10,0.00802373021553666,6.58404524736451e-17,0.999999999999717,1,0.999997549400064,103,0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,0.51171875
"928",2,6.27015573878605e-06,7.81132481314108e-18,0.999999981931238,1,0.943281186347835,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"929",3,1.09724163700445e-05,2.77329315100276e-18,0.999999990887061,1,0.976529933014422,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"930",4,8.47500118250818e-06,2.30742550977684e-18,0.999999996196882,1,0.986610994916345,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"931",5,6.876269933166e-06,1.01908049782709e-18,0.999999997307229,1,0.989814192333789,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"932",6,4.52210402839747e-06,5.37815436440556e-19,0.999999998223907,1,0.991682632633131,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"933",7,4.66950633700412e-06,3.02027629758707e-19,0.999999998533532,1,0.992552537037186,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"934",8,3.34049259354154e-06,2.68986688121053e-19,0.999999999066686,1,0.993952076170026,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"935",9,2.92856901564458e-06,8.11085186028642e-20,0.999999999183314,1,0.99394569930433,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"936",10,2.37923991178854e-06,7.45800737003275e-20,0.999999999444602,1,0.994840535749794,104,0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,0.01171875
"937",2,7.41461441352397e-05,5.39204349074004e-17,0.999999998058836,1,0.994831642545175,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"938",3,6.44901123491737e-05,3.72420114057812e-17,0.999999998108648,1,0.995106605105808,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"939",4,0.000104253390648702,1.71331141409056e-17,0.999999999098521,1,0.998128331043926,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"940",5,6.18061996074148e-05,1.18255467693339e-17,0.999999999240949,1,0.997711985590496,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"941",6,6.07051889955249e-05,5.48635710634477e-18,0.999999999523048,1,0.998772061508232,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"942",7,4.10729203342128e-05,4.28902946619453e-18,0.999999999558426,1,0.9982290548355,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"943",8,5.36343263164372e-05,1.8464171496457e-18,0.999999999754941,1,0.999158802935404,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"944",9,2.69507525478105e-05,1.61840169016695e-18,0.999999999735702,1,0.99856559058055,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"945",10,3.83658392655994e-05,6.6551714131426e-19,0.999999999850996,1,0.999258930343874,105,0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,0.57421875
"946",2,0.00243650133032271,8.3586568740398e-16,0.999999999963905,1,0.999883784189182,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"947",3,0.00108048746957744,2.51615681536901e-16,0.999999999966337,1,0.999842635281312,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"948",4,0.00190450029871033,1.74748073495543e-16,0.99999999998778,1,0.999955755829336,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"949",5,0.00072936861050759,7.43174226779426e-17,0.99999999998862,1,0.999941046566691,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"950",6,0.00120031320646349,5.97302683847279e-17,0.999999999994803,1,0.999973599943432,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"951",7,0.000457981645542249,2.45260872281266e-17,0.999999999993701,1,0.999955929020495,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"952",8,0.00111999441509473,2.36952170084259e-17,0.999999999997584,1,0.999983577009609,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"953",9,0.000350039843885672,9.76891638646331e-18,0.999999999997218,1,0.999968781037728,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"954",10,0.000763144429910675,8.3812052875624e-18,0.999999999998669,1,0.999986880642424,106,0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,0.07421875
"955",2,0.00396221123489934,2.29087435362889e-15,0.99999999995415,1,0.99988939130422,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"956",3,0.00306496325790973,1.43972855754843e-15,0.999999999925237,1,0.999804535735192,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"957",4,0.00738221432772306,2.43845557498628e-15,0.999999999974,1,0.999944621685405,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"958",5,0.00313726586496131,7.18785672863668e-16,0.999999999973676,1,0.999922559433449,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"959",6,0.00538469624363055,1.06327149649029e-15,0.999999999987708,1,0.999964048728536,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"960",7,0.00204739121210523,2.87524927269478e-16,0.999999999984982,1,0.999934430002463,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"961",8,0.00580306711162517,4.31938209871545e-16,0.999999999994247,1,0.999978742103421,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"962",9,0.00166235411478304,1.19924699525877e-16,0.99999999999233,1,0.999951866829428,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"963",10,0.00383876331044113,1.68322130183617e-16,0.999999999996637,1,0.999980270650437,107,0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,0.82421875
"964",2,5.42750787166637e-05,2.50921648016563e-17,0.999999998586187,1,0.995717883560399,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"965",3,0.000120222062641295,2.63258752629754e-17,0.999999999839127,1,0.998848268790424,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"966",4,0.000152272830390133,1.38705922358114e-17,0.999999999944445,1,0.99954244634508,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"967",5,0.000104918258712956,9.32706764898589e-18,0.999999999968026,1,0.99966508027345,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"968",6,9.90361331603289e-05,4.53293691035777e-18,0.999999999980563,1,0.999788623909552,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"969",7,7.09905650847302e-05,3.31364279584159e-18,0.999999999984403,1,0.999751715645295,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"970",8,8.23908859378615e-05,1.78353683788986e-18,0.99999999999073,1,0.999862350565772,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"971",9,5.41978279673756e-05,1.17172633527808e-18,0.999999999992969,1,0.999849946523778,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"972",10,5.70434042915126e-05,6.24471210407414e-19,0.999999999994956,1,0.999883634836017,108,0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,0.32421875
"973",2,0.000375310234470939,1.79277170909417e-16,0.999999999721663,1,0.999232348133005,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"974",3,0.000728558827543152,1.40982822988637e-16,0.999999999928148,1,0.999743908762297,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"975",4,0.000732810491508841,7.61495616060935e-17,0.999999999970806,1,0.999887775642777,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"976",5,0.00053150930412656,4.05146024931793e-17,0.999999999981452,1,0.999905192196413,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"977",6,0.000527697528695341,2.35076433298197e-17,0.999999999987957,1,0.999943023686024,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"978",7,0.000346829596962981,1.49774436504176e-17,0.999999999990675,1,0.999933292250668,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"979",8,0.00044683506888658,9.85568256226493e-18,0.999999999994062,1,0.99996299336396,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"980",9,0.000305291532087876,5.67756936297224e-18,0.999999999995515,1,0.999955631741546,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"981",10,0.000297516153609573,3.19143892428332e-18,0.999999999996919,1,0.999970997091769,109,0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,0.19921875
"982",2,0.000310157407721895,1.1477063504414e-16,0.999999999764704,1,0.999166746432374,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"983",3,0.000122486056316537,2.17378731766167e-17,0.999999999142919,1,0.99783287184646,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"984",4,0.000312566315597238,4.65856119785263e-17,0.999999999712671,1,0.999383878204587,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"985",5,0.000143930171477267,1.58818332817008e-17,0.99999999965536,1,0.999126734757667,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"986",6,0.000212412768867276,1.60009124230005e-17,0.999999999845786,1,0.999594300737362,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"987",7,8.94379883034592e-05,5.21316118665001e-18,0.999999999802152,1,0.999257071365194,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"988",8,0.000204265781756461,7.28261891334434e-18,0.999999999923615,1,0.99974427027635,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"989",9,6.51170252782773e-05,1.59761666681125e-18,0.999999999883225,1,0.999391987098494,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"990",10,0.000135148188403827,2.60578202639486e-18,0.999999999956067,1,0.999772624410045,110,0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,0.69921875
"991",2,0.000606949602397146,1.99527113053598e-16,0.999999999754477,1,0.999145984181736,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"992",3,0.00025405420245377,1.28614969523047e-16,0.999999999662863,1,0.99841774179105,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"993",4,0.000405942026865379,1.51384689258341e-16,0.999999999856592,1,0.999378436494629,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"994",5,0.000219711838598226,6.26079499917944e-17,0.999999999876008,1,0.999278448713642,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"995",6,0.000268856655940387,6.35224125710112e-17,0.999999999935307,1,0.999578451450167,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"996",7,0.000138121735344527,2.04235470312074e-17,0.999999999928719,1,0.999387553402367,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"997",8,0.000254545939995155,2.96989780410212e-17,0.999999999969727,1,0.999729291487974,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"998",9,0.000100882087702833,8.33287216847944e-18,0.999999999962046,1,0.999537035317324,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"999",10,0.000159724600741302,8.46906812817479e-18,0.999999999981137,1,0.999741399858343,111,0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,0.44921875
"1000",2,0.000298135912165031,4.55427164874165e-17,0.99999999981937,1,0.999283759425154,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1001",3,0.000162786921657845,2.22251663329124e-17,0.999999999691898,1,0.998647626541477,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1002",4,0.000522376790760487,4.44658924231178e-17,0.999999999861151,1,0.999549228432603,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1003",5,0.000188058789693749,1.59971132990608e-17,0.999999999809441,1,0.999289930390912,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1004",6,0.000268000479381341,1.44883630788891e-17,0.999999999921201,1,0.999639218129455,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1005",7,0.000141368637184165,4.73400999384239e-18,0.999999999890561,1,0.999472099525165,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1006",8,0.00027847553669962,6.41768106198418e-18,0.999999999961688,1,0.99976998173841,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1007",9,8.59230252807348e-05,2.01488404409347e-18,0.999999999938132,1,0.999523154076783,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1008",10,0.000219084816135924,2.04117914268312e-18,0.999999999978657,1,0.999823674435699,112,0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,0.94921875
"1009",2,0.0076435569453673,2.9463318413416e-15,0.999999999981481,1,0.999956049453217,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1010",3,0.00260731814334466,5.67608056076255e-16,0.999999999947508,1,0.999870940246217,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1011",4,0.0131458025002134,1.53907357027591e-15,0.999999999985898,1,0.99997315435735,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1012",5,0.00335937570912779,5.22130790246624e-16,0.999999999978282,1,0.999948941180551,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1013",6,0.00876454943783309,5.5664309235806e-16,0.999999999992083,1,0.999981751200347,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1014",7,0.00215430115520508,1.82623032251186e-16,0.999999999987714,1,0.999959295819418,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1015",8,0.0110539184267476,2.75056250981423e-16,0.999999999996789,1,0.999990070787127,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1016",9,0.00163336438032866,6.45463093515806e-17,0.999999999992842,1,0.999967978495763,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1017",10,0.00733391222819739,1.01954640099231e-16,0.999999999998215,1,0.999991340143147,113,0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,0.73046875
"1018",2,0.000164981067892844,8.2749903992923e-17,0.999999999334533,1,0.998074440543253,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1019",3,0.000423046870599609,8.22631493164052e-17,0.999999999877791,1,0.999471838621806,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1020",4,0.000469158006436213,4.5478546822335e-17,0.999999999943707,1,0.999762604339373,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1021",5,0.000336831514234174,3.27074819435168e-17,0.999999999962979,1,0.999789420953066,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1022",6,0.00032689783569505,1.54812216978092e-17,0.99999999997713,1,0.999871156142778,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1023",7,0.000258383553302856,1.13092302097049e-17,0.999999999983765,1,0.99986819418666,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1024",8,0.00026043228514802,6.88864194753484e-18,0.999999999988067,1,0.999915066536715,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1025",9,0.000194434407870921,4.09561388904878e-18,0.999999999991586,1,0.999902269408674,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1026",10,0.000197226134485245,2.15679458014786e-18,0.999999999994215,1,0.999938606841249,114,0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,0.23046875
"1027",2,0.000122243571991539,6.49760078974489e-17,0.9999999995277,1,0.998173874425922,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
"1028",3,8.54389092336554e-05,2.87112270975927e-17,0.999999999091756,1,0.996580705296882,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
"1029",4,0.000164049534084438,3.1170530597302e-17,0.999999999538301,1,0.998825591293622,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
"1030",5,8.95109926691462e-05,1.18651550873667e-17,0.999999999562818,1,0.998652702676332,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
"1031",6,0.000100503995290643,1.29985635232296e-17,0.999999999762604,1,0.999253853910295,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
"1032",7,6.01856019452194e-05,3.9498483270413e-18,0.999999999728368,1,0.998790025375155,115,0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,0.98046875
