"","occ_v","occ_z","col_prob_v","surv_prob_v","col_prob_z","surv_prob_z","true_alpha.psiSC","true_alpha.psiSc","true_alpha.psiC","true_alpha.survAloneS","true_alpha.survBothS","true_alpha.colEmptyS","true_alpha.colOccS","true_beta.survAloneS1","true_beta.survBothS1","true_beta.colEmptyS1","true_beta.colOccS1","true_beta.survAloneS2","true_beta.survBothS2","true_beta.colEmptyS2","true_beta.colOccS2","true_alpha.survAloneC","true_alpha.survBothC","true_alpha.colEmptyC","true_alpha.colOccC","true_beta.survAloneC1","true_beta.survBothC1","true_beta.colEmptyC1","true_beta.colOccC1","true_beta.survAloneC2","true_beta.survBothC2","true_beta.colEmptyC2","true_beta.colOccC2","colB_prob_v","colA_prob_v","survB_prob_v","survA_prob_v","colB_prob_z","colA_prob_z","survB_prob_z","survA_prob_z","alpha.psiSC","alpha.psiSc","alpha.psiC","alpha.survAloneS","alpha.survBothS","alpha.colEmptyS","alpha.colOccS","beta.survAloneS1","beta.survBothS1","beta.colEmptyS1","beta.colOccS1","beta.survAloneS2","beta.survBothS2","beta.colEmptyS2","beta.colOccS2","alpha.survAloneC","alpha.survBothC","alpha.colEmptyC","alpha.colOccC","beta.survAloneC1","beta.survBothC1","beta.colEmptyC1","beta.colOccC1","beta.survAloneC2","beta.survBothC2","beta.colEmptyC2","beta.colOccC2"
"103",0.999997963641034,0.999999697687904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.63879361427211,0.281046009572373,0.816200110331515,0.115589631497517,0.289775420223973,0.646504055023968,0.467038837385168,0.601841562339295,0.352537783442272,0.85510662227682,0.376714386000236,0.657411841939104,0.0833203931852799,0.231632272880169,0.226992314723899,0.671213344018353,0.446366376276909,0.502187336380949,0.477960143037677,-0.0352508872593361,0.828024537876672,0.899636721233748,0.060518142697461,0.763004404208418,0.300979180712712,0.265544198496748,0.270142778554377
"104",0.999993968415812,0.999999779453711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.160394824055063,0.726224339895114,0.32150078141619,0.639499718763918,0.790862149530903,0.184558776372123,0.953423883801996,0.107622158205014,0.84037609649366,0.350750907151933,0.799085631099694,0.141006932953603,0.503258074138927,0.77995423075872,0.679112128313009,0.183675260361897,0.921081785025138,0.947900326742061,0.942783472733054,0.484984820740099,0.286805676709402,0.369435304629985,0.575372625609807,0.231377736697749,0.854805072820066,0.78185256309735,0.775984993557377
"105",0.999864237928275,0.999993456985143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.196077918414049,0.193871895030515,0.87842496642849,0.828279858746275,0.96985769467418,0.212205676029811,0.485433605193917,0.527013754119811,0.0174870369170089,0.889054962346815,0.758745481246771,0.136366090291955,0.996397898435005,0.28968109388371,1.0153764041762,0.874767595623664,0.210902612948221,0.215425497555925,0.819675992412053,0.464525982200937,0.133821861869216,0.295966374148426,0.408115926395933,0.259544597462601,0.275243114901619,0.142601970795374,0.346690351405095
"106",0.999999998953479,0.999864088456443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.718764670414275,0.778452612805539,0.443756545385551,0.329893168991758,0.470172131484439,0.763023666594887,0.0140171420677239,0.0142301312926493,0.530049036281059,0.412748225454643,0.220020566990098,0.56170078620942,0.425754143607905,0.788926275246894,0.475935920558886,0.374348148587386,0.737645635388782,0.784425326648065,0.406540202996708,0.939233922560424,0.599364072264237,0.842240870933429,0.896828553834353,0.788315009536264,0.781411125106763,0.593758165309183,0.824777978944833
"107",0.999998004758525,0.999979739373167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.00042062467421,0.430208782477973,0.105468243857685,0.527816929496778,0.205142284285859,0.476174953584794,0.274447346139095,0.74948617572037,0.263818624548967,0.141308405201988,0.471486784336503,0.864857270865468,0.695197276466959,0.550768673621421,0.731023047555838,0.128534879500002,0.990784350872496,-0.00613498202302798,0.0988475451378666,0.167771902838128,0.850791576227542,0.0398242489283171,0.659205708083136,0.000103005780237992,0.0504550916054064,0.863163416644655,0.55338061082871
"108",0.999998523407222,0.999999019230939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.506527387020112,0.955276266710664,0.592437349412288,0.0531180897886624,0.696655001696128,0.976667825447975,0.773801912240864,0.334979755988073,0.796172287732911,0.678934012462076,0.0208462411334708,0.365995654086547,0.183234756637085,0.0305645070375131,0.179199148581729,0.608222062105651,0.471096679249398,0.452417814225581,0.622815378349125,0.742389459992497,0.334328477825098,0.584113110098428,0.160441686467452,0.482655468760579,0.504126654337486,0.35839095272878,0.083660750207912
"109",0.999999999449918,0.999937774704176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.333405720644356,0.296391520409074,0.275292256957808,0.957991138707379,0.112373778768219,0.861845710394836,0.615034900384356,0.136088365646232,0.173740951594376,0.0718967545120144,0.656804526458978,0.79217499797292,0.838292800422193,0.192331251626862,0.353512105527795,0.667913169837109,0.644974149237268,0.105828927221465,0.714421388576504,0.593781062241921,0.982851031530908,0.999367866793975,0.749134197008835,0.662309269650704,0.387379191647196,1.00851312986981,0.198208816166848
"110",0.999976869608663,0.999999717924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.850477881093216,0.78184140160955,0.801600223056234,0.433493721756086,0.532028748610275,0.330690555139819,0.164777380048251,0.63631535942422,0.680523409160279,0.518613769645489,0.094976432235102,0.169013220469953,0.301564314892622,0.671153221499344,0.914692900988085,0.252653047898984,0.12192353533285,0.654936659127619,0.215248841092718,0.0946139636183264,0.484458601276162,0.442433407509083,0.289810283931232,0.122176863376622,0.877361896969157,0.506529673113075,0.687833885941483
"111",0.999983897967326,0.999999601703677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.620685076206973,0.051690736672192,0.522042660381142,0.653406877467428,0.805989116366542,0.634344274434074,0.446090007066426,0.32069533315263,0.395628159655938,0.767007436458514,0.871551883336506,0.475572704572828,0.591840855489234,0.980665588508567,0.15126135865383,-0.0398071810164989,0.349224970951729,0.32408808166987,0.497823558521648,0.847241649699817,0.23472518488942,0.767137050942192,-0.00601291647471491,0.906166005644062,0.165429230347415,0.22329286044,0.965453789673698
"112",0.999999118473416,0.99999999374223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.110194329994344,0.606750337300025,0.00493447366662877,0.150636890308752,0.336236469206312,0.111981612142603,0.884272814670865,0.907385548952058,0.943033920194318,0.264762035135449,0.42828153187871,0.960175575084243,0.0701494634762974,0.471830817125186,0.636770692012554,0.573778691421046,0.851202117524081,0.886412816336641,1.01213293344855,0.256548479597806,0.756372680462273,0.246877220890591,0.487153159066432,0.395441555832813,0.657817299728106,0.734666939994292,0.467305258242645
"113",0.999999994385715,0.999999939154361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.108604453256134,0.108048820859518,0.415381600271783,0.0621124208505965,0.173479166963647,0.301397937781814,0.167436912005359,0.667817243150152,0.989621765172468,0.576606105230187,0.135448352749023,0.124899345152259,0.706568992790461,0.802849263290659,0.0243880715644928,0.825509631610619,0.113541865571273,0.835716143013238,0.551149854153997,0.822280582994803,0.692290782175858,0.999404508564451,0.38125033485501,0.427076780282873,0.406369396439723,0.900641528834719,0.384487731195876
"114",0.999994360377628,0.999968743692224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.561510046730997,0.576357159012939,0.898795946544464,0.598965121395784,0.732212049345722,0.845078498648258,0.585939919244911,0.136053159341084,0.451175490668559,0.068542214525709,0.570235995938514,0.584783738336037,0.224864368943524,0.252571423475789,0.546069159180783,0.341310311628544,0.582128569651842,0.387613751925542,0.127199060865289,0.376504219085934,0.190133637583465,0.478393102741622,0.922725527632393,0.97585958102853,0.912743345452147,0.393812198138495,0.842185334826847
"115",0.999999763419124,0.999999977086253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.802559625049025,0.368510288972792,0.695693360881787,0.324850376156605,0.868411219113123,0.105994587569768,0.911445118102323,0.927836688010518,0.758661720584248,0.315591009895389,0.399347759761239,0.866540159353045,0.955304700307418,8.07202781114222e-05,0.26898631266501,0.0735206088095461,0.84056407624803,0.600811587948144,0.36096169476148,0.599532757901738,0.404588969240734,0.767060996122668,0.617730418380183,0.172949330838918,0.133861496439768,0.171597128303163,0.598687798853027
"116",0.999979502165409,0.999999634791739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.317172189777872,0.844767289344727,0.167296984196312,0.868863271441038,0.439026793768555,0.566167537452242,0.374488896933923,0.381500477350139,0.265569025040174,0.795717379318984,0.83209051975271,0.300174308369465,0.452514584432529,0.560989437161928,0.72947714171841,0.567930321923338,0.308095844218916,0.128829250591433,0.797172051249272,0.080142530824716,0.941207396989279,0.186408926823287,0.12826754418963,0.674220400692385,0.617788079242555,0.639560277380367,0.12710381631218
"117",0.999998227459038,0.999999262689282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.401533427761414,0.480628591539065,0.819684916294828,0.199626029888401,0.79176964637359,0.716943606313958,0.220598168531713,0.0254316600153397,0.898204615618206,0.389669647758555,0.472794095406959,0.720903129296681,0.599830208384108,0.687522929766031,0.681331078854285,0.978817322005609,0.702478221607349,0.692454655786633,0.976554418652466,0.188283543462592,0.33679405462905,0.331873151191936,0.80609101385615,0.561547609501678,0.490670749113048,0.0215235701284507,0.251971997869794
"118",0.999999958679312,0.999999935482581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.983459615051427,0.922134875684036,0.301140990654919,0.711737784149921,0.290660703913711,0.151409307633917,0.750601230693477,0.543847188030939,0.326749914833601,0.92187487039962,1.02590731881758,0.223474894663126,0.160093221870591,0.135005678287629,0.181391188179068,0.443798835690417,0.207034650494387,0.220606492015716,0.45726727940966,0.767130682977263,0.856506905799568,0.845345084635466,0.246812822014081,0.0889029282213548,0.993041709174382,0.544465914755656,0.734783043236109
"119",0.999975602400566,0.999996900802149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.71017740332413,0.185871881158497,0.00641521425620318,0.423458511400287,0.0382948488722764,0.921763398963145,0.982209078313564,0.316743835076642,0.60524983368425,0.646550316101498,0.214145454917172,0.439489834973846,0.883363617920788,0.406709383928698,0.901961147381562,0.20811331940104,0.479788202296315,0.991372763460761,0.204824375282713,0.508993652436577,0.585684506334933,0.14592409819238,0.0452833817270413,0.805838920323319,0.275720640645312,0.793363482085441,0.976876808405985
"120",0.999998157615318,0.99998994616197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.200544231551369,0.744630436178918,0.571665330070077,0.900972940757116,0.592386616457258,0.441430107656427,0.488832086805184,0.788038892139688,0.145676551745273,0.148216075082639,0.790209283698897,0.993944867645212,0.314477422307947,0.917129885354889,0.401879490385578,0.72350564928845,0.979144457471011,0.481428088241797,0.753908779910466,1.0174377313183,0.0775131200360021,0.602356940112976,0.560205028819399,0.30993088946022,0.766871009392954,0.267062191596994,0.491209937294828
"121",0.999952691634539,0.999999867978108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.104129583951252,0.252096659499672,0.226718332530803,0.646749737128992,0.760437189046247,0.388343459275479,0.077030189617361,0.32687268186693,0.786576822613094,0.502171199585945,0.622584951912803,0.751960165255801,0.185628182034151,0.423327330182735,0.233666073522716,0.39439021728087,0.144311830584609,0.820630751595114,0.505314290849483,0.0379170826708012,0.220888916242026,0.691715051307189,0.508449151292175,0.157116243674632,0.199930265721139,0.53028120311366,0.883390571579439
"122",0.999999942127992,0.999975667397458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.655640719211187,0.779590366966115,0.704733325751689,0.129369220244624,0.22201785842408,0.887357355926121,0.536661873345565,0.864352584524874,0.360866239896694,0.0309459091994623,0.130667005309003,0.268975918879043,0.633545772080478,0.963586377790898,0.758267207052141,0.899622246508702,0.641414592246035,0.240172570550156,0.0560428344649445,0.493569103468468,0.725453779792834,0.135400135561331,1.00122283862602,0.691388255210596,0.730039982120575,0.0586063630236474,0.419897930859635
"123",0.999999888247871,0.999999587208372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.898502085353192,-0.0129885962045932,0.979481579869965,0.901069912199587,0.429294327283334,0.0983252432409492,0.78556255632063,0.129743944559384,0.572476843593529,0.269730792981332,0.935103724535535,0.0304330336775997,0.497826328049324,0.766758101930312,0.462520804823389,0.699982811390481,0.882321850923433,0.563338869430712,0.233969738869335,0.244275667083797,0.579235409685866,0.906529055893118,0.763234248967292,0.40249855321258,0.424430451784122,0.315978931588786,0.227420466605613
"124",0.99988379801497,0.999974856378465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.383081324222906,0.556780479859522,0.468364127645554,0.408922173632356,1.02874601859613,0.590352556057001,0.278646149537985,0.589987963099668,0.0115065241772023,0.77625828174929,0.418598079409334,0.498634085616555,0.938879461282777,0.232420345544157,0.94676161139932,0.0953983059973132,0.362601782306596,0.0143511048501587,0.748493761150694,0.794366635045441,0.0515844487386658,0.397835208142025,0.226941929138665,0.901517864036323,0.970472043037176,0.836833733118636,0.682274394166656
"125",0.999999980109691,0.999999999358363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.320255713208249,0.148669698497068,0.616759191600565,0.557457363859683,0.350375178479207,0.547433292868429,0.136665759500727,0.968308507501356,0.95875732991379,0.412510665724785,0.835600047949664,0.405182352751969,0.0811991965328983,0.0877395574808299,0.560738267702652,0.280389792395171,0.529841413617441,0.646281291882583,0.913428060015102,0.951335612902121,0.597428443295419,0.058952399040098,0.889020242579215,0.75826245104695,0.0604027424553787,0.45952484563891,0.569917831036281
"126",0.999917996353969,0.999998016575931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.779040227850732,0.698460665385832,0.0904824752776888,-0.00439908345274802,0.905338609117324,0.0381075035541902,0.734798862848276,0.45733665027319,0.385823438346998,0.924581779827744,0.269851439561845,0.929889865627338,0.548620462808799,0.613983763518406,0.0897296397895885,0.778956358992391,0.00462974012980785,0.205708406117037,0.443279569212495,0.462099821326411,0.167930006284228,0.479813591878139,0.338165012086022,0.281092749754155,0.578527660035705,0.901776984343227,0.0579179690358195
"127",0.999936517151724,0.999999898231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.500448874521316,0.400696011980973,0.395699303815878,0.784436353992053,0.625530217385562,0.73659039347489,0.922154522520817,0.694505059668476,0.618559413959611,0.612311988661915,0.517483983528747,0.656946038420505,0.271640235334721,0.880155255319712,0.849478262566479,0.557813728253745,0.335897552284437,0.894756203931071,0.143544032717317,0.643676811446867,0.341014297189378,0.237742749343712,0.0752451168386404,0.525891180032939,0.323858363829849,0.635077795804738,0.314989797079825
"128",0.999999945783143,0.998836821473941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0450950916516314,0.877694583871567,0.839716526367847,0.254573593322634,0.0948147438272478,0.281880887674072,0.419658769939211,0.219725270285114,0.243529192184262,0.0983569154031556,0.0832834845972458,0.126759090052715,0.738543022085052,0.3106352803484,0.346260324851667,0.0272214589555473,0.783948605999707,0.419602573783898,0.674299248539896,0.152995645619654,0.890824570510242,0.740699959396556,0.621740484296134,-0.0213766365350867,0.782050436188699,0.22595886309207,0.823113165575512
"129",0.999986642470257,0.998203100966876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164934494364059,0.0896076669316207,0.598651631002002,0.878566199097286,0.554283294959592,0.0932007877814428,0.770297111708396,0.143266285620713,0.147235146723988,0.263751628906472,0.490586040128983,0.262768675872283,0.922828363063798,0.21089173732576,0.569354885052682,0.437329008326396,0.2206305834055,0.513183146926464,0.434386920078723,0.457901064537369,0.110003422042948,0.428195479906052,0.985211772778434,0.129196546883018,0.869671889223135,0.562858942713951,0.64605223483313
"130",0.99999998371925,0.999999994391159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.572241165616288,0.549509885426001,0.0869521943986299,0.400179969969128,0.0816502263443286,0.573057825489724,0.307880186494786,0.611829732378935,0.685265641660667,0.694788021173564,0.973260834538473,0.773968930716266,0.36610037200008,0.764195437999611,0.0818042332358193,0.903004769342665,0.724047201723558,0.966575297170986,0.87671017235,0.885665450439483,0.60547705122396,0.97178173165761,0.466201750059595,0.551020747470002,0.384527627943061,0.077539462520519,0.154408973643613
"131",0.999995598872122,0.999998024640536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.75844023726294,0.319316892863096,0.352143114994848,0.549153569818363,0.289784788734406,0.332936271187271,0.0362306154004777,0.352630241131629,0.363661825445586,0.958879088369349,0.246564745639914,0.505913474277309,0.575567730886043,0.980147550283344,0.822875075367785,0.668890583278578,0.981505936159417,0.249048116192723,0.725265570690242,0.157374001224418,0.916504855671999,0.185352235866741,0.185176821101706,0.333806337138466,0.663698298617393,0.337916288538263,0.356390331900944
"132",0.999999756323997,0.999999998345054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.262231302656744,0.86066183348513,0.829802208228798,0.0840797042830648,0.878200746131797,0.858656277225626,0.481498866593787,0.836953674279823,0.863859871890898,0.503045249213245,0.705915424181095,0.00658965866921917,0.125803202676278,0.461443302381461,0.312162385487684,0.180868866814984,0.505203899366303,0.666537271807998,0.191218511523034,0.650060947519719,0.379256223620551,0.7389598292609,0.748326461725261,0.820428576952457,0.145960514456288,0.786881522324169,0.90662533960388
"133",0.999999787332594,0.999981389531434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.380980377937272,0.457777533094287,0.148102607838096,0.976135831464565,0.391871658752281,1.0115935283476,0.86940387509564,0.702690500247604,0.0436139761291134,0.81512725024428,0.104692328772166,0.919543013992419,0.977919931954649,0.345555596811849,0.194465769356542,0.364756709142482,0.625315373134174,0.116651657420139,0.0518953263033787,0.540529338629596,0.733021715096366,0.874808280426919,0.365307588277188,0.956148550376997,0.705119220613625,0.463601183983893,0.746397523756739
"134",0.999980906067399,0.999994261054417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.895406323466814,0.9873479214002,0.693831020192126,0.492660539127043,0.938160739849715,0.499587975981496,0.413659242395275,0.190536649355062,0.550881767365461,0.31507851190755,0.577457098180628,0.414368301959728,0.511567376206402,0.874102661532229,0.712190641546953,0.757128655149413,0.056505506383781,0.599658093496136,0.545630915395265,0.0443844237727167,0.261396204622896,0.349629750670077,0.85501635284857,0.437011757586393,0.290767730908948,0.956142526213285,0.283129746860009
"135",0.999982259802431,0.999960004526634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.609215412985258,0.18196112254663,0.94709301845719,0.698470356985752,0.667789678773477,0.716071110231102,0.143344183334012,0.898070205231262,0.226164220727499,0.127283996875702,0.394556033769783,0.163044632573481,0.755376734871988,0.635587738047227,0.445692404592127,0.521447613840137,0.370073977854315,0.380078203242561,0.818839219456452,0.795515050215354,-0.00537629928351444,0.634937446003684,0.576866656763866,0.713728010618064,0.5324727584589,0.709676978763524,0.010697131841668
"136",0.999777207729299,0.99999997418287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1280451220092,0.714692701972785,0.482982151781175,0.235489169702602,0.19602325979249,0.275157335854121,0.618179339737667,0.458872996623358,0.758761632031023,0.558772592628735,0.855608296748271,0.609888847393594,0.246108321173865,0.0625615126794089,0.99515103130543,-0.000793988881039195,0.894801168792255,0.811930012820865,0.293975224375689,0.302202889022902,0.447451317062826,0.111027154178422,0.0303647362896051,0.178247398376283,-0.0483925152535784,0.212724750228958,0.558991182710244
"137",0.999999979143679,0.999988382850719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.149410585371208,0.248260346574216,0.802714874256563,0.399861282189647,0.0393200368528306,0.193869364625196,0.837689459145653,0.876402943974811,0.10319341855562,0.169036684786423,0.870344376466734,0.565241933217641,0.280259189155762,0.517272378910024,0.642056031913671,0.906518282534181,0.0405550758836443,0.392821624309634,0.443423470149221,0.70683528009634,0.796150859674095,0.149631357205095,0.87445366520651,0.316652485720058,0.57503006872326,0.901719922295459,0.131572946995228
"138",0.999981981248637,0.999999458770196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.734948644772522,0.760704945065758,0.262201886956389,0.901114605875972,0.518461124934609,0.675042365015141,0.294325257139599,0.413527253056727,0.609346713976539,0.705979546794634,0.273306551448813,0.0813805510340607,0.820994319537961,0.0358708083264277,0.125061093604419,0.36337924434333,0.554756918126866,0.964634279313281,0.997027813977585,0.183541146906648,0.324212175547979,0.63805440507773,0.360216648383908,0.741124548848446,0.0838146277185151,0.438493319946038,0.561368241783956
"139",0.999938721624654,0.999999192669402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.927258053718038,-0.00846075100606379,0.00590811220862711,0.168940572133074,0.741418221984034,0.391064342104598,0.0829883908851539,0.665208929584556,0.290496360810434,0.911928088148281,0.548821552194896,0.349134634257899,0.0679302008821229,0.276268335299381,0.893278862243361,0.141793942491477,0.784124029100576,0.189911518559081,0.753629599714557,0.991461055656476,0.0812676299132857,0.389724802293465,0.151236488138988,-0.0125718960741903,0.810114503337267,0.142731526957539,0.808514300731675
"140",0.999999919188818,0.999994255585646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.453422401538347,0.541556212139968,0.504337686477425,0.698808532651276,0.233850542496464,0.931563319884091,0.547433984951948,0.119420431503063,0.836593990690837,0.422510809149408,0.0213614774454099,0.871080287888,0.541969993560876,0.801984782901026,0.409552938585424,0.629221843147866,0.295968560388029,0.646868346723949,0.268660718707077,0.478354852432384,0.544578109377328,0.904918682733389,0.581455280218396,0.516901131912955,0.322689686211278,0.658801173501127,0.371262781885776
"141",0.999937540446658,0.999993587700367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.352145137359414,0.15893555923646,0.430750016161643,0.257886015588627,0.852418332677557,0.787099388042726,0.998407591622201,0.219264433173009,0.213160694933099,0.781539621433659,0.645943231162222,0.203460182702212,0.425381516296422,0.930819950060234,-0.00732109662757648,0.954280508941656,0.655834995608908,0.0494349093146777,0.150616982747684,0.348390758542795,0.209134304293852,0.53301493801706,0.246467133355035,0.630993509560507,0.747941832889965,0.0138037601956133,0.403111916044116
"142",0.999999974840177,0.999998972714938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.829833403540221,0.597303422345686,0.865325840332204,0.790481284611394,0.376617867542777,0.296391999517779,0.456919114449207,0.730483654780087,0.671233365263415,0.246976531036246,0.121126571544263,0.683991103214927,0.947669597424415,0.436968645973402,0.518870061087106,0.476228515203972,0.130623002337952,0.47378163139165,0.556799657951987,0.845677935680645,0.686568599616743,0.0756050418048462,0.778659627177675,0.130990564505199,0.203130300158699,0.51030116962293,0.978620994842313
"143",0.999999945254018,0.999997257618763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.585981452169652,0.37920816846106,0.64396738432836,0.044400821857135,0.120084132879433,0.540455799246893,0.211528712479093,0.0162989724095016,0.462343954950035,-0.00900609151597721,0.947949542273277,0.964932642197784,0.195453046788225,0.136447937298814,0.269914281973493,0.231139507789127,0.395728243335731,0.234052950459303,0.896250770459145,0.108801353238455,0.919670955086293,0.773761553642559,0.546622301417345,0.861765609607425,0.928030248601091,0.817428801757862,0.687932783561834
